Time_Index,Demand_Ethanol,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_GreenDiesel
4291,1000,0,20000,2250,3215,500,12000,2000
4292,1000,0,20000,2250,3215,500,12000,2000
4293,1000,0,20000,2250,3215,500,12000,2000
4294,1000,0,20000,2250,3215,500,12000,2000
4295,1000,0,20000,2250,3215,500,12000,2000
4296,1000,0,20000,2250,3215,500,12000,2000
4297,1000,0,20000,2250,3215,500,12000,2000
4298,1000,0,20000,2250,3215,500,12000,2000
4299,1000,0,20000,2250,3215,500,12000,2000
4300,1000,0,20000,2250,3215,500,12000,2000
4301,1000,0,20000,2250,3215,500,12000,2000
4302,1000,0,20000,2250,3215,500,12000,2000
4303,1000,0,20000,2250,3215,500,12000,2000
4304,1000,0,20000,2250,3215,500,12000,2000
4305,1000,0,20000,2250,3215,500,12000,2000
4306,1000,0,20000,2250,3215,500,12000,2000
4307,1000,0,20000,2250,3215,500,12000,2000
4308,1000,0,20000,2250,3215,500,12000,2000
4309,1000,0,20000,2250,3215,500,12000,2000
4310,1000,0,20000,2250,3215,500,12000,2000
4311,1000,0,20000,2250,3215,500,12000,2000
4312,1000,0,20000,2250,3215,500,12000,2000
4313,1000,0,20000,2250,3215,500,12000,2000
4314,1000,0,20000,2250,3215,500,12000,2000
4315,1000,0,20000,2250,3215,500,12000,2000
4316,1000,0,20000,2250,3215,500,12000,2000
4317,1000,0,20000,2250,3215,500,12000,2000
4318,1000,0,20000,2250,3215,500,12000,2000
4319,1000,0,20000,2250,3215,500,12000,2000
4320,1000,0,20000,2250,3215,500,12000,2000
4321,1000,0,20000,2250,3215,500,12000,2000
4322,1000,0,20000,2250,3215,500,12000,2000
4323,1000,0,20000,2250,3215,500,12000,2000
4324,1000,0,20000,2250,3215,500,12000,2000
4325,1000,0,20000,2250,3215,500,12000,2000
4326,1000,0,20000,2250,3215,500,12000,2000
4327,1000,0,20000,2250,3215,500,12000,2000
4328,1000,0,20000,2250,3215,500,12000,2000
4329,1000,0,20000,2250,3215,500,12000,2000
4330,1000,0,20000,2250,3215,500,12000,2000
4331,1000,0,20000,2250,3215,500,12000,2000
4332,1000,0,20000,2250,3215,500,12000,2000
4333,1000,0,20000,2250,3215,500,12000,2000
4334,1000,0,20000,2250,3215,500,12000,2000
4335,1000,0,20000,2250,3215,500,12000,2000
4336,1000,0,20000,2250,3215,500,12000,2000
4337,1000,0,20000,2250,3215,500,12000,2000
4338,1000,0,20000,2250,3215,500,12000,2000
4339,1000,0,20000,2250,3215,500,12000,2000
4340,1000,0,20000,2250,3215,500,12000,2000
4341,1000,0,20000,2250,3215,500,12000,2000
4342,1000,0,20000,2250,3215,500,12000,2000
4343,1000,0,20000,2250,3215,500,12000,2000
4344,1000,0,20000,2250,3215,500,12000,2000
4345,1000,0,20000,2250,3215,500,12000,2000
4346,1000,0,20000,2250,3215,500,12000,2000
4347,1000,0,20000,2250,3215,500,12000,2000
4348,1000,0,20000,2250,3215,500,12000,2000
4349,1000,0,20000,2250,3215,500,12000,2000
4350,1000,0,20000,2250,3215,500,12000,2000
4351,1000,0,20000,2250,3215,500,12000,2000
4352,1000,0,20000,2250,3215,500,12000,2000
4353,1000,0,20000,2250,3215,500,12000,2000
4354,1000,0,20000,2250,3215,500,12000,2000
4355,1000,0,20000,2250,3215,500,12000,2000
4356,1000,0,20000,2250,3215,500,12000,2000
4357,1000,0,20000,2250,3215,500,12000,2000
4358,1000,0,20000,2250,3215,500,12000,2000
4359,1000,0,20000,2250,3215,500,12000,2000
4360,1000,0,20000,2250,3215,500,12000,2000
4361,1000,0,20000,2250,3215,500,12000,2000
4362,1000,0,20000,2250,3215,500,12000,2000
4363,1000,0,20000,2250,3215,500,12000,2000
4364,1000,0,20000,2250,3215,500,12000,2000
4365,1000,0,20000,2250,3215,500,12000,2000
4366,1000,0,20000,2250,3215,500,12000,2000
4367,1000,0,20000,2250,3215,500,12000,2000
4368,1000,0,20000,2250,3215,500,12000,2000
4369,1000,0,20000,2250,3215,500,12000,2000
4370,1000,0,20000,2250,3215,500,12000,2000
4371,1000,0,20000,2250,3215,500,12000,2000
4372,1000,0,20000,2250,3215,500,12000,2000
4373,1000,0,20000,2250,3215,500,12000,2000
4374,1000,0,20000,2250,3215,500,12000,2000
4375,1000,0,20000,2250,3215,500,12000,2000
4376,1000,0,20000,2250,3215,500,12000,2000
4377,1000,0,20000,2250,3215,500,12000,2000
4378,1000,0,20000,2250,3215,500,12000,2000
4379,1000,0,20000,2250,3215,500,12000,2000
4380,1000,0,20000,2250,3215,500,12000,2000
4381,1000,0,20000,2250,3215,500,12000,2000
4382,1000,0,20000,2250,3215,500,12000,2000
4383,1000,0,20000,2250,3215,500,12000,2000
4384,1000,0,20000,2250,3215,500,12000,2000
4385,1000,0,20000,2250,3215,500,12000,2000
4386,1000,0,20000,2250,3215,500,12000,2000
4387,1000,0,20000,2250,3215,500,12000,2000
4388,1000,0,20000,2250,3215,500,12000,2000
4389,1000,0,20000,2250,3215,500,12000,2000
4390,1000,0,20000,2250,3215,500,12000,2000
4391,1000,0,20000,2250,3215,500,12000,2000
4392,1000,0,20000,2250,3215,500,12000,2000
4393,1000,0,20000,2250,3215,500,12000,2000
4394,1000,0,20000,2250,3215,500,12000,2000
4395,1000,0,20000,2250,3215,500,12000,2000
4396,1000,0,20000,2250,3215,500,12000,2000
4397,1000,0,20000,2250,3215,500,12000,2000
4398,1000,0,20000,2250,3215,500,12000,2000
4399,1000,0,20000,2250,3215,500,12000,2000
4400,1000,0,20000,2250,3215,500,12000,2000
4401,1000,0,20000,2250,3215,500,12000,2000
4402,1000,0,20000,2250,3215,500,12000,2000
4403,1000,0,20000,2250,3215,500,12000,2000
4404,1000,0,20000,2250,3215,500,12000,2000
4405,1000,0,20000,2250,3215,500,12000,2000
4406,1000,0,20000,2250,3215,500,12000,2000
4407,1000,0,20000,2250,3215,500,12000,2000
4408,1000,0,20000,2250,3215,500,12000,2000
4409,1000,0,20000,2250,3215,500,12000,2000
4410,1000,0,20000,2250,3215,500,12000,2000
4411,1000,0,20000,2250,3215,500,12000,2000
4412,1000,0,20000,2250,3215,500,12000,2000
4413,1000,0,20000,2250,3215,500,12000,2000
4414,1000,0,20000,2250,3215,500,12000,2000
4415,1000,0,20000,2250,3215,500,12000,2000
4416,1000,0,20000,2250,3215,500,12000,2000
4417,1000,0,20000,2250,3215,500,12000,2000
4418,1000,0,20000,2250,3215,500,12000,2000
4419,1000,0,20000,2250,3215,500,12000,2000
4420,1000,0,20000,2250,3215,500,12000,2000
4421,1000,0,20000,2250,3215,500,12000,2000
4422,1000,0,20000,2250,3215,500,12000,2000
4423,1000,0,20000,2250,3215,500,12000,2000
4424,1000,0,20000,2250,3215,500,12000,2000
4425,1000,0,20000,2250,3215,500,12000,2000
4426,1000,0,20000,2250,3215,500,12000,2000
4427,1000,0,20000,2250,3215,500,12000,2000
4428,1000,0,20000,2250,3215,500,12000,2000
4429,1000,0,20000,2250,3215,500,12000,2000
4430,1000,0,20000,2250,3215,500,12000,2000
4431,1000,0,20000,2250,3215,500,12000,2000
4432,1000,0,20000,2250,3215,500,12000,2000
4433,1000,0,20000,2250,3215,500,12000,2000
4434,1000,0,20000,2250,3215,500,12000,2000
4435,1000,0,20000,2250,3215,500,12000,2000
4436,1000,0,20000,2250,3215,500,12000,2000
4437,1000,0,20000,2250,3215,500,12000,2000
4438,1000,0,20000,2250,3215,500,12000,2000
4439,1000,0,20000,2250,3215,500,12000,2000
4440,1000,0,20000,2250,3215,500,12000,2000
4441,1000,0,20000,2250,3215,500,12000,2000
4442,1000,0,20000,2250,3215,500,12000,2000
4443,1000,0,20000,2250,3215,500,12000,2000
4444,1000,0,20000,2250,3215,500,12000,2000
4445,1000,0,20000,2250,3215,500,12000,2000
4446,1000,0,20000,2250,3215,500,12000,2000
4447,1000,0,20000,2250,3215,500,12000,2000
4448,1000,0,20000,2250,3215,500,12000,2000
4449,1000,0,20000,2250,3215,500,12000,2000
4450,1000,0,20000,2250,3215,500,12000,2000
4451,1000,0,20000,2250,3215,500,12000,2000
4452,1000,0,20000,2250,3215,500,12000,2000
4453,1000,0,20000,2250,3215,500,12000,2000
4454,1000,0,20000,2250,3215,500,12000,2000
4455,1000,0,20000,2250,3215,500,12000,2000
4456,1000,0,20000,2250,3215,500,12000,2000
4457,1000,0,20000,2250,3215,500,12000,2000
4458,1000,0,20000,2250,3215,500,12000,2000
4459,1000,0,20000,2250,3215,500,12000,2000
4460,1000,0,20000,2250,3215,500,12000,2000
4461,1000,0,20000,2250,3215,500,12000,2000
4462,1000,0,20000,2250,3215,500,12000,2000
4463,1000,0,20000,2250,3215,500,12000,2000
4464,1000,0,20000,2250,3215,500,12000,2000
4465,1000,0,20000,2250,3215,500,12000,2000
4466,1000,0,20000,2250,3215,500,12000,2000
4467,1000,0,20000,2250,3215,500,12000,2000
4468,1000,0,20000,2250,3215,500,12000,2000
4469,1000,0,20000,2250,3215,500,12000,2000
4470,1000,0,20000,2250,3215,500,12000,2000
4471,1000,0,20000,2250,3215,500,12000,2000
4472,1000,0,20000,2250,3215,500,12000,2000
4473,1000,0,20000,2250,3215,500,12000,2000
4474,1000,0,20000,2250,3215,500,12000,2000
4475,1000,0,20000,2250,3215,500,12000,2000
4476,1000,0,20000,2250,3215,500,12000,2000
4477,1000,0,20000,2250,3215,500,12000,2000
4478,1000,0,20000,2250,3215,500,12000,2000
4479,1000,0,20000,2250,3215,500,12000,2000
4480,1000,0,20000,2250,3215,500,12000,2000
4481,1000,0,20000,2250,3215,500,12000,2000
4482,1000,0,20000,2250,3215,500,12000,2000
4483,1000,0,20000,2250,3215,500,12000,2000
4484,1000,0,20000,2250,3215,500,12000,2000
4485,1000,0,20000,2250,3215,500,12000,2000
4486,1000,0,20000,2250,3215,500,12000,2000
4487,1000,0,20000,2250,3215,500,12000,2000
4488,1000,0,20000,2250,3215,500,12000,2000
4489,1000,0,20000,2250,3215,500,12000,2000
4490,1000,0,20000,2250,3215,500,12000,2000
4491,1000,0,20000,2250,3215,500,12000,2000
4492,1000,0,20000,2250,3215,500,12000,2000
4493,1000,0,20000,2250,3215,500,12000,2000
4494,1000,0,20000,2250,3215,500,12000,2000
4495,1000,0,20000,2250,3215,500,12000,2000
4496,1000,0,20000,2250,3215,500,12000,2000
4497,1000,0,20000,2250,3215,500,12000,2000
4498,1000,0,20000,2250,3215,500,12000,2000
4499,1000,0,20000,2250,3215,500,12000,2000
4500,1000,0,20000,2250,3215,500,12000,2000
4501,1000,0,20000,2250,3215,500,12000,2000
4502,1000,0,20000,2250,3215,500,12000,2000
4503,1000,0,20000,2250,3215,500,12000,2000
4504,1000,0,20000,2250,3215,500,12000,2000
4505,1000,0,20000,2250,3215,500,12000,2000
4506,1000,0,20000,2250,3215,500,12000,2000
4507,1000,0,20000,2250,3215,500,12000,2000
4508,1000,0,20000,2250,3215,500,12000,2000
4509,1000,0,20000,2250,3215,500,12000,2000
4510,1000,0,20000,2250,3215,500,12000,2000
4511,1000,0,20000,2250,3215,500,12000,2000
4512,1000,0,20000,2250,3215,500,12000,2000
4513,1000,0,20000,2250,3215,500,12000,2000
4514,1000,0,20000,2250,3215,500,12000,2000
4515,1000,0,20000,2250,3215,500,12000,2000
4516,1000,0,20000,2250,3215,500,12000,2000
4517,1000,0,20000,2250,3215,500,12000,2000
4518,1000,0,20000,2250,3215,500,12000,2000
4519,1000,0,20000,2250,3215,500,12000,2000
4520,1000,0,20000,2250,3215,500,12000,2000
4521,1000,0,20000,2250,3215,500,12000,2000
4522,1000,0,20000,2250,3215,500,12000,2000
4523,1000,0,20000,2250,3215,500,12000,2000
4524,1000,0,20000,2250,3215,500,12000,2000
4525,1000,0,20000,2250,3215,500,12000,2000
4526,1000,0,20000,2250,3215,500,12000,2000
4527,1000,0,20000,2250,3215,500,12000,2000
4528,1000,0,20000,2250,3215,500,12000,2000
4529,1000,0,20000,2250,3215,500,12000,2000
4530,1000,0,20000,2250,3215,500,12000,2000
4531,1000,0,20000,2250,3215,500,12000,2000
4532,1000,0,20000,2250,3215,500,12000,2000
4533,1000,0,20000,2250,3215,500,12000,2000
4534,1000,0,20000,2250,3215,500,12000,2000
4535,1000,0,20000,2250,3215,500,12000,2000
4536,1000,0,20000,2250,3215,500,12000,2000
4537,1000,0,20000,2250,3215,500,12000,2000
4538,1000,0,20000,2250,3215,500,12000,2000
4539,1000,0,20000,2250,3215,500,12000,2000
4540,1000,0,20000,2250,3215,500,12000,2000
4541,1000,0,20000,2250,3215,500,12000,2000
4542,1000,0,20000,2250,3215,500,12000,2000
4543,1000,0,20000,2250,3215,500,12000,2000
4544,1000,0,20000,2250,3215,500,12000,2000
4545,1000,0,20000,2250,3215,500,12000,2000
4546,1000,0,20000,2250,3215,500,12000,2000
4547,1000,0,20000,2250,3215,500,12000,2000
4548,1000,0,20000,2250,3215,500,12000,2000
4549,1000,0,20000,2250,3215,500,12000,2000
4550,1000,0,20000,2250,3215,500,12000,2000
4551,1000,0,20000,2250,3215,500,12000,2000
4552,1000,0,20000,2250,3215,500,12000,2000
4553,1000,0,20000,2250,3215,500,12000,2000
4554,1000,0,20000,2250,3215,500,12000,2000
4555,1000,0,20000,2250,3215,500,12000,2000
4556,1000,0,20000,2250,3215,500,12000,2000
4557,1000,0,20000,2250,3215,500,12000,2000
4558,1000,0,20000,2250,3215,500,12000,2000
4559,1000,0,20000,2250,3215,500,12000,2000
4560,1000,0,20000,2250,3215,500,12000,2000
4561,1000,0,20000,2250,3215,500,12000,2000
4562,1000,0,20000,2250,3215,500,12000,2000
4563,1000,0,20000,2250,3215,500,12000,2000
4564,1000,0,20000,2250,3215,500,12000,2000
4565,1000,0,20000,2250,3215,500,12000,2000
4566,1000,0,20000,2250,3215,500,12000,2000
4567,1000,0,20000,2250,3215,500,12000,2000
4568,1000,0,20000,2250,3215,500,12000,2000
4569,1000,0,20000,2250,3215,500,12000,2000
4570,1000,0,20000,2250,3215,500,12000,2000
4571,1000,0,20000,2250,3215,500,12000,2000
4572,1000,0,20000,2250,3215,500,12000,2000
4573,1000,0,20000,2250,3215,500,12000,2000
4574,1000,0,20000,2250,3215,500,12000,2000
4575,1000,0,20000,2250,3215,500,12000,2000
4576,1000,0,20000,2250,3215,500,12000,2000
4577,1000,0,20000,2250,3215,500,12000,2000
4578,1000,0,20000,2250,3215,500,12000,2000
4579,1000,0,20000,2250,3215,500,12000,2000
4580,1000,0,20000,2250,3215,500,12000,2000
4581,1000,0,20000,2250,3215,500,12000,2000
4582,1000,0,20000,2250,3215,500,12000,2000
4583,1000,0,20000,2250,3215,500,12000,2000
4584,1000,0,20000,2250,3215,500,12000,2000
4585,1000,0,20000,2250,3215,500,12000,2000
4586,1000,0,20000,2250,3215,500,12000,2000
4587,1000,0,20000,2250,3215,500,12000,2000
4588,1000,0,20000,2250,3215,500,12000,2000
4589,1000,0,20000,2250,3215,500,12000,2000
4590,1000,0,20000,2250,3215,500,12000,2000
4591,1000,0,20000,2250,3215,500,12000,2000
4592,1000,0,20000,2250,3215,500,12000,2000
4593,1000,0,20000,2250,3215,500,12000,2000
4594,1000,0,20000,2250,3215,500,12000,2000
4595,1000,0,20000,2250,3215,500,12000,2000
4596,1000,0,20000,2250,3215,500,12000,2000
4597,1000,0,20000,2250,3215,500,12000,2000
4598,1000,0,20000,2250,3215,500,12000,2000
4599,1000,0,20000,2250,3215,500,12000,2000
4600,1000,0,20000,2250,3215,500,12000,2000
4601,1000,0,20000,2250,3215,500,12000,2000
4602,1000,0,20000,2250,3215,500,12000,2000
4603,1000,0,20000,2250,3215,500,12000,2000
4604,1000,0,20000,2250,3215,500,12000,2000
4605,1000,0,20000,2250,3215,500,12000,2000
4606,1000,0,20000,2250,3215,500,12000,2000
4607,1000,0,20000,2250,3215,500,12000,2000
4608,1000,0,20000,2250,3215,500,12000,2000
4609,1000,0,20000,2250,3215,500,12000,2000
4610,1000,0,20000,2250,3215,500,12000,2000
4611,1000,0,20000,2250,3215,500,12000,2000
4612,1000,0,20000,2250,3215,500,12000,2000
4613,1000,0,20000,2250,3215,500,12000,2000
4614,1000,0,20000,2250,3215,500,12000,2000
4615,1000,0,20000,2250,3215,500,12000,2000
4616,1000,0,20000,2250,3215,500,12000,2000
4617,1000,0,20000,2250,3215,500,12000,2000
4618,1000,0,20000,2250,3215,500,12000,2000
4619,1000,0,20000,2250,3215,500,12000,2000
4620,1000,0,20000,2250,3215,500,12000,2000
4621,1000,0,20000,2250,3215,500,12000,2000
4622,1000,0,20000,2250,3215,500,12000,2000
4623,1000,0,20000,2250,3215,500,12000,2000
4624,1000,0,20000,2250,3215,500,12000,2000
4625,1000,0,20000,2250,3215,500,12000,2000
4626,1000,0,20000,2250,3215,500,12000,2000
4627,1000,0,20000,2250,3215,500,12000,2000
4628,1000,0,20000,2250,3215,500,12000,2000
4629,1000,0,20000,2250,3215,500,12000,2000
4630,1000,0,20000,2250,3215,500,12000,2000
4631,1000,0,20000,2250,3215,500,12000,2000
4632,1000,0,20000,2250,3215,500,12000,2000
4633,1000,0,20000,2250,3215,500,12000,2000
4634,1000,0,20000,2250,3215,500,12000,2000
4635,1000,0,20000,2250,3215,500,12000,2000
4636,1000,0,20000,2250,3215,500,12000,2000
4637,1000,0,20000,2250,3215,500,12000,2000
4638,1000,0,20000,2250,3215,500,12000,2000
4639,1000,0,20000,2250,3215,500,12000,2000
4640,1000,0,20000,2250,3215,500,12000,2000
4641,1000,0,20000,2250,3215,500,12000,2000
4642,1000,0,20000,2250,3215,500,12000,2000
4643,1000,0,20000,2250,3215,500,12000,2000
4644,1000,0,20000,2250,3215,500,12000,2000
4645,1000,0,20000,2250,3215,500,12000,2000
4646,1000,0,20000,2250,3215,500,12000,2000
4647,1000,0,20000,2250,3215,500,12000,2000
4648,1000,0,20000,2250,3215,500,12000,2000
4649,1000,0,20000,2250,3215,500,12000,2000
4650,1000,0,20000,2250,3215,500,12000,2000
4651,1000,0,20000,2250,3215,500,12000,2000
4652,1000,0,20000,2250,3215,500,12000,2000
4653,1000,0,20000,2250,3215,500,12000,2000
4654,1000,0,20000,2250,3215,500,12000,2000
4655,1000,0,20000,2250,3215,500,12000,2000
4656,1000,0,20000,2250,3215,500,12000,2000
4657,1000,0,20000,2250,3215,500,12000,2000
4658,1000,0,20000,2250,3215,500,12000,2000
4659,1000,0,20000,2250,3215,500,12000,2000
4660,1000,0,20000,2250,3215,500,12000,2000
4661,1000,0,20000,2250,3215,500,12000,2000
4662,1000,0,20000,2250,3215,500,12000,2000
4663,1000,0,20000,2250,3215,500,12000,2000
4664,1000,0,20000,2250,3215,500,12000,2000
4665,1000,0,20000,2250,3215,500,12000,2000
4666,1000,0,20000,2250,3215,500,12000,2000
4667,1000,0,20000,2250,3215,500,12000,2000
4668,1000,0,20000,2250,3215,500,12000,2000
4669,1000,0,20000,2250,3215,500,12000,2000
4670,1000,0,20000,2250,3215,500,12000,2000
4671,1000,0,20000,2250,3215,500,12000,2000
4672,1000,0,20000,2250,3215,500,12000,2000
4673,1000,0,20000,2250,3215,500,12000,2000
4674,1000,0,20000,2250,3215,500,12000,2000
4675,1000,0,20000,2250,3215,500,12000,2000
4676,1000,0,20000,2250,3215,500,12000,2000
4677,1000,0,20000,2250,3215,500,12000,2000
4678,1000,0,20000,2250,3215,500,12000,2000
4679,1000,0,20000,2250,3215,500,12000,2000
4680,1000,0,20000,2250,3215,500,12000,2000
4681,1000,0,20000,2250,3215,500,12000,2000
4682,1000,0,20000,2250,3215,500,12000,2000
4683,1000,0,20000,2250,3215,500,12000,2000
4684,1000,0,20000,2250,3215,500,12000,2000
4685,1000,0,20000,2250,3215,500,12000,2000
4686,1000,0,20000,2250,3215,500,12000,2000
4687,1000,0,20000,2250,3215,500,12000,2000
4688,1000,0,20000,2250,3215,500,12000,2000
4689,1000,0,20000,2250,3215,500,12000,2000
4690,1000,0,20000,2250,3215,500,12000,2000
4691,1000,0,20000,2250,3215,500,12000,2000
4692,1000,0,20000,2250,3215,500,12000,2000
4693,1000,0,20000,2250,3215,500,12000,2000
4694,1000,0,20000,2250,3215,500,12000,2000
4695,1000,0,20000,2250,3215,500,12000,2000
4696,1000,0,20000,2250,3215,500,12000,2000
4697,1000,0,20000,2250,3215,500,12000,2000
4698,1000,0,20000,2250,3215,500,12000,2000
4699,1000,0,20000,2250,3215,500,12000,2000
4700,1000,0,20000,2250,3215,500,12000,2000
4701,1000,0,20000,2250,3215,500,12000,2000
4702,1000,0,20000,2250,3215,500,12000,2000
4703,1000,0,20000,2250,3215,500,12000,2000
4704,1000,0,20000,2250,3215,500,12000,2000
4705,1000,0,20000,2250,3215,500,12000,2000
4706,1000,0,20000,2250,3215,500,12000,2000
4707,1000,0,20000,2250,3215,500,12000,2000
4708,1000,0,20000,2250,3215,500,12000,2000
4709,1000,0,20000,2250,3215,500,12000,2000
4710,1000,0,20000,2250,3215,500,12000,2000
4711,1000,0,20000,2250,3215,500,12000,2000
4712,1000,0,20000,2250,3215,500,12000,2000
4713,1000,0,20000,2250,3215,500,12000,2000
4714,1000,0,20000,2250,3215,500,12000,2000
4715,1000,0,20000,2250,3215,500,12000,2000
4716,1000,0,20000,2250,3215,500,12000,2000
4717,1000,0,20000,2250,3215,500,12000,2000
4718,1000,0,20000,2250,3215,500,12000,2000
4719,1000,0,20000,2250,3215,500,12000,2000
4720,1000,0,20000,2250,3215,500,12000,2000
4721,1000,0,20000,2250,3215,500,12000,2000
4722,1000,0,20000,2250,3215,500,12000,2000
4723,1000,0,20000,2250,3215,500,12000,2000
4724,1000,0,20000,2250,3215,500,12000,2000
4725,1000,0,20000,2250,3215,500,12000,2000
4726,1000,0,20000,2250,3215,500,12000,2000
4727,1000,0,20000,2250,3215,500,12000,2000
4728,1000,0,20000,2250,3215,500,12000,2000
4729,1000,0,20000,2250,3215,500,12000,2000
4730,1000,0,20000,2250,3215,500,12000,2000
4731,1000,0,20000,2250,3215,500,12000,2000
4732,1000,0,20000,2250,3215,500,12000,2000
4733,1000,0,20000,2250,3215,500,12000,2000
4734,1000,0,20000,2250,3215,500,12000,2000
4735,1000,0,20000,2250,3215,500,12000,2000
4736,1000,0,20000,2250,3215,500,12000,2000
4737,1000,0,20000,2250,3215,500,12000,2000
4738,1000,0,20000,2250,3215,500,12000,2000
4739,1000,0,20000,2250,3215,500,12000,2000
4740,1000,0,20000,2250,3215,500,12000,2000
4741,1000,0,20000,2250,3215,500,12000,2000
4742,1000,0,20000,2250,3215,500,12000,2000
4743,1000,0,20000,2250,3215,500,12000,2000
4744,1000,0,20000,2250,3215,500,12000,2000
4745,1000,0,20000,2250,3215,500,12000,2000
4746,1000,0,20000,2250,3215,500,12000,2000
4747,1000,0,20000,2250,3215,500,12000,2000
4748,1000,0,20000,2250,3215,500,12000,2000
4749,1000,0,20000,2250,3215,500,12000,2000
4750,1000,0,20000,2250,3215,500,12000,2000
4751,1000,0,20000,2250,3215,500,12000,2000
4752,1000,0,20000,2250,3215,500,12000,2000
4753,1000,0,20000,2250,3215,500,12000,2000
4754,1000,0,20000,2250,3215,500,12000,2000
4755,1000,0,20000,2250,3215,500,12000,2000
4756,1000,0,20000,2250,3215,500,12000,2000
4757,1000,0,20000,2250,3215,500,12000,2000
4758,1000,0,20000,2250,3215,500,12000,2000
4759,1000,0,20000,2250,3215,500,12000,2000
4760,1000,0,20000,2250,3215,500,12000,2000
4761,1000,0,20000,2250,3215,500,12000,2000
4762,1000,0,20000,2250,3215,500,12000,2000
4763,1000,0,20000,2250,3215,500,12000,2000
4764,1000,0,20000,2250,3215,500,12000,2000
4765,1000,0,20000,2250,3215,500,12000,2000
4766,1000,0,20000,2250,3215,500,12000,2000
4767,1000,0,20000,2250,3215,500,12000,2000
4768,1000,0,20000,2250,3215,500,12000,2000
4769,1000,0,20000,2250,3215,500,12000,2000
4770,1000,0,20000,2250,3215,500,12000,2000
4771,1000,0,20000,2250,3215,500,12000,2000
4772,1000,0,20000,2250,3215,500,12000,2000
4773,1000,0,20000,2250,3215,500,12000,2000
4774,1000,0,20000,2250,3215,500,12000,2000
4775,1000,0,20000,2250,3215,500,12000,2000
4776,1000,0,20000,2250,3215,500,12000,2000
4777,1000,0,20000,2250,3215,500,12000,2000
4778,1000,0,20000,2250,3215,500,12000,2000
4779,1000,0,20000,2250,3215,500,12000,2000
4780,1000,0,20000,2250,3215,500,12000,2000
4781,1000,0,20000,2250,3215,500,12000,2000
4782,1000,0,20000,2250,3215,500,12000,2000
4783,1000,0,20000,2250,3215,500,12000,2000
4784,1000,0,20000,2250,3215,500,12000,2000
4785,1000,0,20000,2250,3215,500,12000,2000
4786,1000,0,20000,2250,3215,500,12000,2000
4787,1000,0,20000,2250,3215,500,12000,2000
4788,1000,0,20000,2250,3215,500,12000,2000
4789,1000,0,20000,2250,3215,500,12000,2000
4790,1000,0,20000,2250,3215,500,12000,2000
4791,1000,0,20000,2250,3215,500,12000,2000
4792,1000,0,20000,2250,3215,500,12000,2000
4793,1000,0,20000,2250,3215,500,12000,2000
4794,1000,0,20000,2250,3215,500,12000,2000
4795,1000,0,20000,2250,3215,500,12000,2000
4796,1000,0,20000,2250,3215,500,12000,2000
4797,1000,0,20000,2250,3215,500,12000,2000
4798,1000,0,20000,2250,3215,500,12000,2000
4799,1000,0,20000,2250,3215,500,12000,2000
4800,1000,0,20000,2250,3215,500,12000,2000
4801,1000,0,20000,2250,3215,500,12000,2000
4802,1000,0,20000,2250,3215,500,12000,2000
4803,1000,0,20000,2250,3215,500,12000,2000
4804,1000,0,20000,2250,3215,500,12000,2000
4805,1000,0,20000,2250,3215,500,12000,2000
4806,1000,0,20000,2250,3215,500,12000,2000
4807,1000,0,20000,2250,3215,500,12000,2000
4808,1000,0,20000,2250,3215,500,12000,2000
4809,1000,0,20000,2250,3215,500,12000,2000
4810,1000,0,20000,2250,3215,500,12000,2000
4811,1000,0,20000,2250,3215,500,12000,2000
4812,1000,0,20000,2250,3215,500,12000,2000
4813,1000,0,20000,2250,3215,500,12000,2000
4814,1000,0,20000,2250,3215,500,12000,2000
4815,1000,0,20000,2250,3215,500,12000,2000
4816,1000,0,20000,2250,3215,500,12000,2000
4817,1000,0,20000,2250,3215,500,12000,2000
4818,1000,0,20000,2250,3215,500,12000,2000
4819,1000,0,20000,2250,3215,500,12000,2000
4820,1000,0,20000,2250,3215,500,12000,2000
4821,1000,0,20000,2250,3215,500,12000,2000
4822,1000,0,20000,2250,3215,500,12000,2000
4823,1000,0,20000,2250,3215,500,12000,2000
4824,1000,0,20000,2250,3215,500,12000,2000
4825,1000,0,20000,2250,3215,500,12000,2000
4826,1000,0,20000,2250,3215,500,12000,2000
4827,1000,0,20000,2250,3215,500,12000,2000
4828,1000,0,20000,2250,3215,500,12000,2000
4829,1000,0,20000,2250,3215,500,12000,2000
4830,1000,0,20000,2250,3215,500,12000,2000
4831,1000,0,20000,2250,3215,500,12000,2000
4832,1000,0,20000,2250,3215,500,12000,2000
4833,1000,0,20000,2250,3215,500,12000,2000
4834,1000,0,20000,2250,3215,500,12000,2000
4835,1000,0,20000,2250,3215,500,12000,2000
4836,1000,0,20000,2250,3215,500,12000,2000
4837,1000,0,20000,2250,3215,500,12000,2000
4838,1000,0,20000,2250,3215,500,12000,2000
4839,1000,0,20000,2250,3215,500,12000,2000
4840,1000,0,20000,2250,3215,500,12000,2000
4841,1000,0,20000,2250,3215,500,12000,2000
4842,1000,0,20000,2250,3215,500,12000,2000
4843,1000,0,20000,2250,3215,500,12000,2000
4844,1000,0,20000,2250,3215,500,12000,2000
4845,1000,0,20000,2250,3215,500,12000,2000
4846,1000,0,20000,2250,3215,500,12000,2000
